4.795000000000000000e+03 1.547605308810156011e+00
4.800000000000000000e+03 4.038175263415832994e-02
4.805000000000000000e+03 -6.817158408906998979e+00
4.810000000000000000e+03 -3.405757751635395181e+00
4.815000000000000000e+03 4.330524307530060568e+00
4.820000000000000000e+03 -1.126679602489218723e+01
4.825000000000000000e+03 -7.400948903796278344e-03
4.830000000000000000e+03 -7.871181213424891521e-01
4.835000000000000000e+03 -2.943319902396196230e+00
4.840000000000000000e+03 -5.152844821901798156e+00
4.845000000000000000e+03 -2.206184896258675643e+00
4.850000000000000000e+03 4.916474618367645100e+00
4.855000000000000000e+03 9.444585793662525486e-01
4.860000000000000000e+03 1.659388764279002393e+00
4.865000000000000000e+03 -4.830917051389958417e+00
4.870000000000000000e+03 -1.209608966596942281e-02
4.875000000000000000e+03 8.959436072476520962e+00
4.880000000000000000e+03 -3.394017851989362011e+00
4.885000000000000000e+03 9.102951154455915628e+00
4.890000000000000000e+03 3.357883409118684881e-01
4.895000000000000000e+03 2.765876274041480176e+00
4.900000000000000000e+03 6.358637624498664209e+00
4.905000000000000000e+03 2.588241587294857649e+00
4.910000000000000000e+03 2.137603261382484021e+00
4.915000000000000000e+03 1.873669890918567837e+00
4.920000000000000000e+03 3.709557983842289630e+00
4.925000000000000000e+03 1.255596983709362124e+00
4.930000000000000000e+03 3.323629941435831014e+00
4.935000000000000000e+03 1.016039619576750397e+01
4.940000000000000000e+03 4.375058402291259974e+00
4.945000000000000000e+03 7.361141773989152703e+00
4.950000000000000000e+03 8.377604893455107060e+00
4.955000000000000000e+03 5.351628176182091856e+00
4.960000000000000000e+03 6.262336734089953616e+00
4.965000000000000000e+03 1.412845744443475304e+01
4.970000000000000000e+03 1.991053730156210122e+01
4.975000000000000000e+03 3.116081024428090984e+01
4.980000000000000000e+03 3.772962805890821159e+01
4.985000000000000000e+03 4.575094363156958366e+01
4.990000000000000000e+03 6.608508776774382909e+01
4.995000000000000000e+03 1.002784186361749335e+02
5.000000000000000000e+03 1.054518213492499399e+02
5.005000000000000000e+03 1.068775308552390300e+02
5.010000000000000000e+03 8.031159589084082029e+01
5.015000000000000000e+03 6.541031243388610505e+01
5.020000000000000000e+03 4.532785705641911278e+01
5.025000000000000000e+03 4.866920523541607224e+01
5.030000000000000000e+03 5.167406737912055803e+01
5.035000000000000000e+03 5.393876324800331901e+01
5.040000000000000000e+03 5.493087541108494776e+01
5.045000000000000000e+03 5.283752967215787066e+01
5.050000000000000000e+03 5.020083898903222774e+01
5.055000000000000000e+03 5.603574823352396805e+01
5.060000000000000000e+03 4.750103376492161544e+01
5.065000000000000000e+03 3.823040165717895178e+01
5.070000000000000000e+03 2.129664987763814921e+01
5.075000000000000000e+03 2.796955417812636568e+01
5.080000000000000000e+03 1.740946239695236741e+01
5.085000000000000000e+03 1.327383149994438227e+01
5.090000000000000000e+03 1.346850246623960956e+01
5.095000000000000000e+03 1.069384544931455316e+01
5.100000000000000000e+03 4.529292575303822233e+00
5.105000000000000000e+03 7.641721091175156744e+00
5.110000000000000000e+03 6.112631761013842535e+00
5.115000000000000000e+03 3.034969532515870760e+00
5.120000000000000000e+03 1.076302306710975643e+01
5.125000000000000000e+03 2.650085318769201503e+00
5.130000000000000000e+03 3.104038610726443714e+00
5.135000000000000000e+03 2.036770812947154674e+00
5.140000000000000000e+03 6.356809779129884319e+00
5.145000000000000000e+03 1.256872888132491983e+00
5.150000000000000000e+03 2.433736637790571145e+00
5.155000000000000000e+03 -6.934772099595981842e+00
5.160000000000000000e+03 5.683671083985023742e+00
5.165000000000000000e+03 3.393199001894716016e+00
5.170000000000000000e+03 4.298020170540998386e+00
5.175000000000000000e+03 6.419461448538939408e+00
5.180000000000000000e+03 2.642324942854097358e+00
5.185000000000000000e+03 1.559728084995744268e+01
5.190000000000000000e+03 1.425715034040434404e+01
5.195000000000000000e+03 1.366858809924570428e+00
5.200000000000000000e+03 -2.684008597392483431e+00
5.205000000000000000e+03 3.845719626903024491e+00
5.210000000000000000e+03 -3.439113619795148402e+00
5.215000000000000000e+03 -6.040579568971104152e+00
5.220000000000000000e+03 9.182661497290631747e-01
5.225000000000000000e+03 -1.227093925076631642e+01
5.230000000000000000e+03 2.407631076799298775e+00
5.235000000000000000e+03 1.622955230373917868e+00
5.240000000000000000e+03 7.900204943531913493e+00
5.245000000000000000e+03 -1.918102487119674571e+00
5.250000000000000000e+03 6.043165401557287097e+00
5.255000000000000000e+03 -1.014838111721083180e+00
5.260000000000000000e+03 9.590787370016633062e+00
5.265000000000000000e+03 -1.512009372468287038e-01
5.270000000000000000e+03 6.699492656615960939e+00
5.275000000000000000e+03 -6.700046181707333126e+00
5.280000000000000000e+03 7.553865148453808409e+00
5.285000000000000000e+03 -3.533218607290240509e+00
5.290000000000000000e+03 -9.679609184744597528e+00
5.295000000000000000e+03 1.969285232540569641e-01
5.300000000000000000e+03 -5.835758572320346893e+00
5.305000000000000000e+03 1.868716583387316721e+00
5.310000000000000000e+03 7.618239170771378355e+00
5.315000000000000000e+03 3.072187647398582078e-01
5.320000000000000000e+03 -3.672375858349751443e+00
5.325000000000000000e+03 -3.277982253778270127e+00
5.330000000000000000e+03 3.863898378396072086e+00
5.335000000000000000e+03 2.366402737939657719e+00
5.340000000000000000e+03 -5.651936264061238724e+00
5.345000000000000000e+03 -4.000817906193393725e+00
5.350000000000000000e+03 2.805199746157234220e+00
5.355000000000000000e+03 9.496087128257326704e-01
5.360000000000000000e+03 -1.519540501888030359e-01
5.365000000000000000e+03 -3.135201384482372844e-01
5.370000000000000000e+03 4.098930538438882110e+00
5.375000000000000000e+03 2.591663376231656990e+00
5.380000000000000000e+03 -7.127902599484663426e+00
5.385000000000000000e+03 -4.416752839938640207e+00
5.390000000000000000e+03 1.797803622882890195e+00
5.395000000000000000e+03 5.417229428562327698e+00
5.400000000000000000e+03 -2.298974035874383315e+00
5.405000000000000000e+03 -5.653079973896453225e+00
5.410000000000000000e+03 6.107339550078147994e-01
5.415000000000000000e+03 7.767983382551419069e+00
5.420000000000000000e+03 -1.727242217449822981e+00
5.425000000000000000e+03 1.311073681858211104e-01
5.430000000000000000e+03 -1.967346879443598873e+00
5.435000000000000000e+03 -4.950198433043866975e-01
5.440000000000000000e+03 1.925729709631534226e+00
5.445000000000000000e+03 -4.093843498407244930e+00
5.450000000000000000e+03 -4.729674651762785231e+00
5.455000000000000000e+03 -6.249949441286129392e+00
5.460000000000000000e+03 1.773683544633267939e+00
5.465000000000000000e+03 5.591860672843067093e+00
5.470000000000000000e+03 8.916538516626850708e+00
5.475000000000000000e+03 -1.566171500406960959e+00
5.480000000000000000e+03 2.133579604271801600e+00
5.485000000000000000e+03 5.767721877446462919e+00
5.490000000000000000e+03 5.385625852580423256e+00
5.495000000000000000e+03 5.215154031321256767e+00
